X_1 Y_1 X_2 Y_2 X_3 Y_3 X_4 Y_4 X_5 Y_5 X_6 Y_6 X_7 Y_7 X_8 Y_8 X_9 Y_9 X_10 Y_10 
2.98092 11.699 9.0498 5.08796 6.62369 9.46725 12.1308 6.04033 4.0569 -3.05823 1.26535 9.22176 2.11909 4.05424 2.86448 1.40804 7.33203 1.85076 5.22606 7.4695
2.90302 11.6814 9.05242 5.14795 6.5415 9.51514 12.1191 6.11988 4.13265 -3.05913 1.22656 9.16107 2.10669 3.99755 2.92524 1.38349 7.38375 1.89436 5.19888 7.47379
2.82537 11.6627 9.05408 5.20794 6.45845 9.56121 12.1065 6.19938 4.20856 -3.05933 1.18854 9.09991 2.09498 3.93999 2.98634 1.36023 7.43481 1.9387 5.17179 7.47784
2.74798 11.6429 9.05478 5.2679 6.37458 9.60546 12.0931 6.27882 4.28462 -3.05884 1.15132 9.03829 2.08399 3.88157 3.04773 1.33828 7.4852 1.98375 5.1448 7.48166
2.67087 11.622 9.05453 5.32783 6.28994 9.64786 12.0787 6.35819 4.36083 -3.05765 1.11488 8.97623 2.07376 3.82228 3.10939 1.31764 7.53492 2.02951 5.11788 7.48524
2.59406 11.6 9.05331 5.38772 6.20459 9.68843 12.0636 6.43749 4.43717 -3.05575 1.07925 8.91372 2.06435 3.76211 3.17127 1.29832 7.58396 2.07596 5.09104 7.48859
2.51755 11.5769 9.05115 5.44755 6.11855 9.72716 12.0475 6.51669 4.51364 -3.05315 1.04444 8.85079 2.05579 3.70106 3.23334 1.28034 7.63232 2.1231 5.06427 7.4917
2.44138 11.5527 9.04803 5.5073 6.03189 9.76404 12.0306 6.59579 4.59023 -3.04985 1.01044 8.78742 2.04812 3.63914 3.29556 1.26368 7.67998 2.17092 5.03756 7.49459
2.36555 11.5274 9.04397 5.56697 5.94465 9.79908 12.0128 6.67479 4.66692 -3.04585 0.977282 8.72364 2.04139 3.57634 3.35789 1.24836 7.72696 2.2194 5.0109 7.49725
2.29007 11.501 9.03897 5.62654 5.85687 9.83227 11.9942 6.75366 4.74372 -3.04114 0.944962 8.65946 2.03566 3.51269 3.42029 1.23438 7.77323 2.26853 4.9843 7.49969
2.21498 11.4736 9.03302 5.68601 5.7686 9.86363 11.9747 6.8324 4.8206 -3.03572 0.913493 8.59487 2.03096 3.44817 3.48272 1.22173 7.8188 2.3183 4.95773 7.5019
2.14026 11.445 9.02614 5.74534 5.67988 9.89316 11.9544 6.911 4.89756 -3.02959 0.882883 8.5299 2.02734 3.3828 3.54514 1.21042 7.86366 2.3687 4.93121 7.50388
2.06596 11.4155 9.01832 5.80455 5.59076 9.92086 11.9331 6.98945 4.97459 -3.02275 0.853144 8.46454 2.02487 3.31659 3.60751 1.20045 7.9078 2.41972 4.90472 7.50564
1.99207 11.3848 9.00957 5.8636 5.50129 9.94675 11.9111 7.06774 5.05168 -3.0152 0.824284 8.39881 2.02358 3.24957 3.66978 1.1918 7.95123 2.47136 4.87825 7.50717
1.91861 11.3531 8.99989 5.9225 5.4115 9.97083 11.8882 7.14585 5.12882 -3.00693 0.796312 8.33272 2.02353 3.18174 3.73192 1.18447 7.99393 2.52359 4.8518 7.50848
1.8456 11.3204 8.98929 5.98122 5.32144 9.99312 11.8644 7.22378 5.20599 -2.99795 0.769239 8.26628 2.02476 3.11313 3.79387 1.17846 8.03591 2.57642 4.82537 7.50956
1.77305 11.2866 8.97777 6.03975 5.23115 10.0136 11.8397 7.30151 5.28319 -2.98826 0.743074 8.19949 2.02734 3.04376 3.85561 1.17374 8.07716 2.62982 4.79895 7.5104
1.70097 11.2519 8.96534 6.09809 5.14067 10.0324 11.8143 7.37904 5.36041 -2.97785 0.717825 8.13237 2.03131 2.97366 3.91709 1.17032 8.11768 2.6838 4.77252 7.51101
1.62938 11.216 8.95199 6.15621 5.05004 10.0494 11.7879 7.45634 5.43762 -2.96671 0.693503 8.06493 2.03672 2.90286 3.97827 1.16817 8.15746 2.73833 4.7461 7.51139
1.5583 11.1792 8.93773 6.21411 4.95931 10.0646 11.7608 7.53342 5.51483 -2.95486 0.670117 7.99718 2.04362 2.83139 4.0391 1.16728 8.1965 2.79341 4.71967 7.51154
1.48772 11.1413 8.92257 6.27178 4.86851 10.0781 11.7327 7.61027 5.59201 -2.94229 0.647675 7.92913 2.05206 2.75929 4.09954 1.16764 8.2348 2.84904 4.69323 7.51144
1.41768 11.1025 8.90651 6.32919 4.77768 10.09 11.7039 7.68686 5.66917 -2.92899 0.626187 7.86079 2.0621 2.6866 4.15957 1.16922 8.27236 2.90519 4.66677 7.5111
1.34817 11.0626 8.88956 6.38635 4.68686 10.1001 11.6742 7.76319 5.74628 -2.91497 0.605661 7.79217 2.07376 2.61335 4.21913 1.172 8.30917 2.96187 4.64029 7.51051
1.27922 11.0218 8.87172 6.44323 4.59609 10.1086 11.6436 7.83925 5.82333 -2.90023 0.586105 7.72328 2.08711 2.5396 4.27819 1.17597 8.34524 3.01906 4.61379 7.50967
1.21084 10.98 8.85299 6.49983 4.50539 10.1154 11.6123 7.91503 5.90031 -2.88475 0.567529 7.65414 2.10217 2.4654 4.33672 1.18109 8.38055 3.07675 4.58726 7.50858
1.14304 10.9372 8.83338 6.55613 4.41481 10.1207 11.5801 7.99051 5.97721 -2.86855 0.54994 7.58476 2.119 2.39079 4.39468 1.18734 8.41511 3.13493 4.56069 7.50724
1.07583 10.8934 8.8129 6.61213 4.32437 10.1243 11.5471 8.06569 6.05402 -2.85161 0.533346 7.51514 2.13763 2.31584 4.45203 1.1947 8.44891 3.1936 4.5341 7.50563
1.00922 10.8487 8.79154 6.6678 4.23411 10.1264 11.5132 8.14056 6.13073 -2.83394 0.517755 7.44531 2.15809 2.2406 4.50875 1.20313 8.48196 3.25274 4.50746 7.50375
0.943232 10.803 8.76933 6.72313 4.14407 10.1269 11.4786 8.21509 6.20731 -2.81554 0.503173 7.37527 2.18042 2.16513 4.5648 1.21261 8.51425 3.31235 4.48079 7.50161
0.877873 10.7564 8.74625 6.77812 4.05426 10.1258 11.4431 8.28929 6.28376 -2.7964 0.489609 7.30504 2.20464 2.08949 4.62016 1.2231 8.54578 3.37242 4.45407 7.49919
0.813157 10.7088 8.72232 6.83276 3.96472 10.1233 11.4068 8.36315 6.36007 -2.77653 0.477068 7.23462 2.23079 2.01376 4.6748 1.23457 8.57654 3.43293 4.42731 7.49649
0.749095 10.6603 8.69755 6.88702 3.87548 10.1193 11.3697 8.43664 6.43623 -2.75591 0.465557 7.16404 2.25889 1.938 4.72869 1.24699 8.60654 3.49388 4.4005 7.49351
0.685701 10.6108 8.67193 6.9409 3.78657 10.1138 11.3318 8.50977 6.51221 -2.73456 0.455083 7.09331 2.28895 1.86228 4.78182 1.26032 8.63578 3.55527 4.37365 7.49024
0.622987 10.5605 8.64549 6.99439 3.698 10.1069 11.2931 8.58251 6.58802 -2.71246 0.44565 7.02244 2.321 1.78669 4.83416 1.27453 8.66424 3.61707 4.34675 7.48668
0.560965 10.5092 8.61821 7.04748 3.60981 10.0986 11.2536 8.65486 6.66363 -2.68961 0.437264 6.95144 2.35503 1.71129 4.8857 1.28958 8.69194 3.67929 4.3198 7.48282
0.499647 10.457 8.59012 7.10014 3.52201 10.0889 11.2134 8.72682 6.73904 -2.66602 0.42993 6.88034 2.39106 1.63616 4.93642 1.30544 8.71886 3.74191 4.2928 7.47865
0.439046 10.4039 8.56121 7.15238 3.43463 10.0778 11.1723 8.79835 6.81423 -2.64169 0.423652 6.80913 2.4291 1.56139 4.98631 1.32206 8.74501 3.80493 4.26576 7.47418
0.379174 10.3499 8.53149 7.20418 3.34769 10.0655 11.1305 8.86947 6.8892 -2.6166 0.418436 6.73784 2.46914 1.48705 5.03536 1.33942 8.77038 3.86834 4.23866 7.46939
0.320044 10.2951 8.50098 7.25552 3.26121 10.0518 11.0879 8.94015 6.96392 -2.59076 0.414283 6.66649 2.51117 1.41322 5.08356 1.35746 8.79497 3.93213 4.21152 7.46429
0.261669 10.2393 8.46967 7.3064 3.17521 10.0368 11.0445 9.01039 7.03839 -2.56417 0.411199 6.59508 2.55519 1.33999 5.1309 1.37616 8.81878 3.99628 4.18434 7.45886
0.204061 10.1827 8.43759 7.35681 3.0897 10.0205 11.0004 9.08017 7.11259 -2.53683 0.409184 6.52364 2.60118 1.26744 5.17739 1.39547 8.84181 4.0608 4.15711 7.4531
0.147233 10.1252 8.40473 7.40673 3.0047 10.0031 10.9555 9.14949 7.18653 -2.50873 0.408244 6.45217 2.64913 1.19565 5.22302 1.41537 8.86405 4.12567 4.12983 7.44701
0.0911972 10.0669 8.3711 7.45615 2.92022 9.9844 10.9099 9.21834 7.26017 -2.47987 0.408378 6.38069 2.699 1.1247 5.26779 1.4358 8.8855 4.19089 4.10252 7.44059
0.0359671 10.0077 8.33671 7.50507 2.83628 9.96454 10.8635 9.28669 7.33352 -2.45025 0.40959 6.30923 2.75079 1.05468 5.31171 1.45675 8.90616 4.25644 4.07516 7.43382
-0.0184442 9.94762 8.30157 7.55346 2.7529 9.94352 10.8164 9.35456 7.40655 -2.41988 0.411879 6.23778 2.80445 0.985652 5.35479 1.47816 8.92602 4.32233 4.04777 7.4267
-0.0720238 9.88674 8.2657 7.60133 2.67007 9.92136 10.7685 9.42191 7.47927 -2.38874 0.415248 6.16638 2.85995 0.917702 5.39702 1.50001 8.94508 4.38853 4.02035 7.41923
-0.124758 9.82504 8.22909 7.64865 2.58782 9.89808 10.7199 9.48875 7.55165 -2.35684 0.419696 6.09503 2.91726 0.850902 5.43843 1.52226 8.96334 4.45504 3.9929 7.41141
-0.176634 9.76252 8.19176 7.69542 2.50615 9.87372 10.6706 9.55507 7.6237 -2.32418 0.425224 6.02375 2.97633 0.785324 5.47902 1.54488 8.9808 4.52185 3.96542 7.40323
-0.227638 9.69919 8.15372 7.74163 2.42507 9.84828 10.6206 9.62085 7.69539 -2.29075 0.431831 5.95256 3.03712 0.721037 5.51881 1.56785 8.99744 4.58896 3.93791 7.39468
-0.277756 9.63505 8.11498 7.78726 2.34459 9.82181 10.5699 9.68608 7.76672 -2.25656 0.439517 5.88148 3.09958 0.658106 5.5578 1.59112 9.01327 4.65635 3.91039 7.38576
-0.326973 9.57012 8.07554 7.83231 2.26471 9.79431 10.5185 9.75076 7.83768 -2.22161 0.448279 5.81051 3.16367 0.596592 5.59602 1.61468 9.02828 4.72401 3.88285 7.37647
-0.375277 9.5044 8.03542 7.87677 2.18544 9.7658 10.4664 9.81488 7.90825 -2.18588 0.458118 5.73968 3.22933 0.536554 5.63349 1.6385 9.04247 4.79194 3.85531 7.3668
-0.422652 9.43791 7.99464 7.92063 2.10679 9.73632 10.4136 9.87842 7.97843 -2.1494 0.46903 5.669 3.29651 0.478045 5.67021 1.66255 9.05583 4.86012 3.82775 7.35674
-0.469085 9.37064 7.95319 7.96387 2.02876 9.70587 10.3601 9.94138 8.04821 -2.11214 0.481013 5.59849 3.36516 0.421115 5.70621 1.68681 9.06835 4.92855 3.8002 7.34631
-0.514559 9.30262 7.91109 8.00649 1.95134 9.67449 10.3059 10.0037 8.11758 -2.07412 0.494065 5.52816 3.43522 0.365811 5.74151 1.71125 9.08004 4.99722 3.77265 7.33548
-0.559061 9.23385 7.86835 8.04848 1.87455 9.64218 10.2511 10.0655 8.18652 -2.03533 0.508182 5.45803 3.50663 0.312174 5.77613 1.73587 9.09089 5.06612 3.74511 7.32426
-0.602575 9.16433 7.82498 8.08983 1.79838 9.60897 10.1957 10.1267 8.25504 -1.99577 0.523362 5.38812 3.57933 0.260241 5.81008 1.76064 9.10089 5.13523 3.71759 7.31265
-0.645086 9.09409 7.781 8.13053 1.72283 9.57487 10.1396 10.1872 8.32311 -1.95545 0.5396 5.31845 3.65327 0.210047 5.84338 1.78554 9.11003 5.20454 3.69008 7.30064
-0.686578 9.02313 7.73641 8.17057 1.6479 9.53991 10.0828 10.2471 8.39073 -1.91436 0.556892 5.24902 3.72838 0.16162 5.87606 1.81056 9.11832 5.27405 3.66261 7.28822
-0.727035 8.95146 7.69123 8.20995 1.5736 9.50409 10.0254 10.3064 8.45789 -1.8725 0.575234 5.17986 3.80462 0.114987 5.90813 1.83569 9.12574 5.34375 3.63516 7.2754
-0.766442 8.8791 7.64547 8.24864 1.49991 9.46744 9.96738 10.365 8.52459 -1.82988 0.59462 5.11098 3.88191 0.070168 5.93961 1.86091 9.13229 5.41362 3.60776 7.26216
-0.804782 8.80605 7.59914 8.28666 1.42683 9.42997 9.90874 10.423 8.5908 -1.78648 0.615046 5.0424 3.96021 0.0271827 5.97053 1.88622 9.13796 5.48365 3.5804 7.24852
-0.842038 8.73233 7.55225 8.32398 1.35436 9.39169 9.84948 10.4803 8.65653 -1.74233 0.636507 4.97413 4.03945 -0.0139547 6.0009 1.91161 9.14275 5.55383 3.55309 7.23446
-0.878195 8.65796 7.50481 8.36061 1.2825 9.35261 9.78963 10.5369 8.72176 -1.69741 0.658995 4.9062 4.11958 -0.0532328 6.03073 1.93706 9.14666 5.62415 3.52584 7.21999
-0.913235 8.58294 7.45685 8.39653 1.21124 9.31276 9.72918 10.5928 8.78649 -1.65172 0.682506 4.83861 4.20053 -0.0906432 6.06005 1.96258 9.14967 5.69459 3.49866 7.20509
-0.947141 8.50728 7.40836 8.43173 1.14058 9.27213 9.66814 10.6481 8.8507 -1.60527 0.707032 4.77138 4.28226 -0.12618 6.08887 1.98815 9.15179 5.76515 3.47155 7.18978
-0.979897 8.43102 7.35937 8.46622 1.0705 9.23073 9.60652 10.7027 8.91438 -1.55806 0.732567 4.70453 4.36471 -0.159842 6.11721 2.01377 9.153 5.83581 3.44453 7.17404
-1.01149 8.35415 7.30988 8.49998 1.001 9.18859 9.54433 10.7565 8.97753 -1.51008 0.759104 4.63808 4.44783 -0.191627 6.14509 2.03944 9.1533 5.90656 3.41759 7.15788
-1.04189 8.27671 7.25991 8.53301 0.932076 9.14569 9.48157 10.8097 9.04014 -1.46135 0.786636 4.57203 4.53155 -0.221539 6.17251 2.06516 9.15269 5.97738 3.39074 7.14129
-1.07109 8.19869 7.20947 8.56529 0.863719 9.10206 9.41826 10.8621 9.1022 -1.41185 0.815154 4.50641 4.61584 -0.249581 6.1995 2.09092 9.15116 6.04827 3.364 7.12427
-1.09907 8.12014 7.15857 8.59684 0.795921 9.05768 9.3544 10.9138 9.1637 -1.36159 0.844652 4.44123 4.70064 -0.275761 6.22607 2.11673 9.1487 6.1192 3.33737 7.10682
-1.12582 8.04105 7.10723 8.62763 0.728674 9.01258 9.29001 10.9648 9.22462 -1.31058 0.87512 4.3765 4.7859 -0.300085 6.25223 2.14258 9.14532 6.19017 3.31086 7.08894
-1.15131 7.96146 7.05546 8.65767 0.661971 8.96674 9.22508 11.015 9.28497 -1.25881 0.90655 4.31224 4.87157 -0.322565 6.278 2.16847 9.141 6.26115 3.28447 7.07063
-1.17554 7.88138 7.00328 8.68694 0.595803 8.92016 9.15963 11.0645 9.34472 -1.20629 0.938934 4.24846 4.95761 -0.343211 6.30338 2.19441 9.13575 6.33214 3.25822 7.05189
-1.19848 7.80084 6.95068 8.71545 0.530163 8.87285 9.09367 11.1133 9.40388 -1.15302 0.972262 4.18519 5.04396 -0.362037 6.32838 2.22039 9.12955 6.40312 3.23211 7.03271
-1.22011 7.71986 6.8977 8.74319 0.465044 8.8248 9.02721 11.1612 9.46242 -1.09899 1.00652 4.12242 5.13059 -0.379056 6.35303 2.24643 9.12241 6.47408 3.20615 7.0131
-1.24043 7.63846 6.84434 8.77016 0.400439 8.77601 8.96025 11.2084 9.52035 -1.04421 1.04171 4.06018 5.21745 -0.394284 6.37732 2.27251 9.11433 6.54499 3.18035 6.99306
-1.25942 7.55667 6.79061 8.79635 0.336343 8.72648 8.8928 11.2548 9.57765 -0.988686 1.07782 3.99848 5.3045 -0.407737 6.40127 2.29865 9.10529 6.61585 3.15472 6.97259
-1.27707 7.47453 6.73652 8.82176 0.272749 8.67618 8.82487 11.3005 9.6343 -0.932415 1.11483 3.93733 5.39169 -0.419432 6.42488 2.32485 9.0953 6.68664 3.12926 6.95169
-1.29335 7.39205 6.6821 8.84638 0.209654 8.62512 8.75647 11.3453 9.69031 -0.8754 1.15274 3.87675 5.47899 -0.429388 6.44817 2.35111 9.08435 6.75734 3.10399 6.93035
-1.30826 7.30926 6.62735 8.87021 0.147055 8.57328 8.68762 11.3894 9.74566 -0.817642 1.19153 3.81674 5.56636 -0.437624 6.47114 2.37743 9.07245 6.82794 3.0789 6.90859
-1.32179 7.2262 6.57228 8.89326 0.0849497 8.52065 8.61831 11.4327 9.80033 -0.759145 1.23119 3.75733 5.65376 -0.444158 6.49379 2.40383 9.05958 6.89842 3.05402 6.88639
-1.33392 7.1429 6.51691 8.9155 0.0233371 8.46722 8.54855 11.4751 9.85432 -0.699911 1.27172 3.69852 5.74115 -0.449011 6.51614 2.4303 9.04576 6.96876 3.02935 6.86377
-1.34465 7.05939 6.46125 8.93696 -0.0377813 8.41297 8.47836 11.5168 9.90762 -0.639942 1.31311 3.64032 5.8285 -0.452204 6.53819 2.45685 9.03098 7.03894 3.00489 6.84073
-1.35398 6.97571 6.40531 8.95761 -0.0984026 8.35789 8.40775 11.5576 9.96022 -0.579242 1.35533 3.58275 5.91577 -0.453758 6.55994 2.48348 9.01524 7.10896 2.98066 6.81726
-1.36188 6.89188 6.34911 8.97746 -0.158522 8.30196 8.33672 11.5976 10.0121 -0.517812 1.39839 3.52581 6.00293 -0.453695 6.5814 2.5102 8.99853 7.1788 2.95666 6.79338
-1.36837 6.80796 6.29265 8.9965 -0.218132 8.24516 8.26529 11.6368 10.0632 -0.455656 1.44226 3.46952 6.08995 -0.452035 6.60257 2.53702 8.98087 7.24842 2.9329 6.76907
-1.37343 6.72396 6.23595 9.01474 -0.277225 8.18748 8.19346 11.6751 10.1137 -0.392777 1.48694 3.41389 6.1768 -0.448802 6.62346 2.56394 8.96225 7.31783 2.90939 6.74435
-1.37707 6.63993 6.17902 9.03218 -0.335788 8.1289 8.12124 11.7126 10.1633 -0.329179 1.53242 3.35892 6.26343 -0.444018 6.64406 2.59096 8.94268 7.38701 2.88615 6.71922
-1.37929 6.55591 6.12187 9.0488 -0.393808 8.0694 8.04863 11.7493 10.2122 -0.264866 1.57868 3.30463 6.34984 -0.437705 6.66438 2.61809 8.92215 7.45593 2.86317 6.69368
-1.38009 6.47194 6.06452 9.06462 -0.451267 8.00896 7.97566 11.7851 10.2603 -0.19984 1.62571 3.25103 6.43598 -0.429887 6.68443 2.64535 8.90067 7.52458 2.84046 6.66774
-1.37947 6.38804 6.00697 9.07962 -0.508148 7.94757 7.90233 11.8201 10.3077 -0.134107 1.67351 3.19812 6.52183 -0.420585 6.7042 2.67272 8.87825 7.59294 2.81804 6.6414
-1.37746 6.30427 5.94923 9.09382 -0.564427 7.88521 7.82865 11.8542 10.3542 -0.0676711 1.72205 3.14591 6.60736 -0.409824 6.72369 2.70022 8.85488 7.661 2.7959 6.61466
-1.37404 6.22065 5.89133 9.1072 -0.620082 7.82187 7.75463 11.8874 10.3999 -0.000536247 1.77133 3.09441 6.69256 -0.397625 6.7429 2.72785 8.83057 7.72874 2.77407 6.58753
-1.36925 6.13722 5.83326 9.11976 -0.675084 7.75753 7.68028 11.9198 10.4448 0.0672922 1.82133 3.04362 6.77738 -0.384013 6.76184 2.75563 8.80533 7.79614 2.75255 6.56001
-1.36309 6.05402 5.77504 9.13152 -0.729405 7.69218 7.6056 11.9513 10.4889 0.135809 1.87205 2.99357 6.86182 -0.369009 6.78049 2.78354 8.77915 7.86318 2.73134 6.53211
-1.35558 5.97108 5.71668 9.14246 -0.783012 7.62581 7.53061 11.9819 10.5321 0.205009 1.92346 2.94424 6.94584 -0.352637 6.79887 2.81161 8.75206 7.92986 2.71045 6.50384
-1.34674 5.88843 5.65819 9.15258 -0.835871 7.55841 7.45532 12.0117 10.5744 0.274885 1.97557 2.89565 7.02943 -0.334919 6.81697 2.83983 8.72404 7.99615 2.6899 6.4752
-1.33659 5.80609 5.59958 9.1619 -0.887946 7.48998 7.37973 12.0406 10.6159 0.345432 2.02835 2.8478 7.11257 -0.315879 6.83478 2.86821 8.69511 8.06204 2.66968 6.44619
-1.32515 5.72411 5.54086 9.17039 -0.939198 7.42052 7.30386 12.0686 10.6565 0.416643 2.0818 2.8007 7.19523 -0.295538 6.85231 2.89676 8.66528 8.1275 2.64981 6.41682
-1.31245 5.6425 5.48205 9.17808 -0.989588 7.35003 7.22772 12.0957 10.6961 0.488511 2.1359 2.75436 7.2774 -0.273919 6.86954 2.92547 8.63455 8.19254 2.6303 6.38711
-1.29851 5.56129 5.42314 9.18494 -1.03908 7.27851 7.15132 12.1219 10.7349 0.561028 2.19065 2.70877 7.35905 -0.251044 6.88649 2.95436 8.60293 8.25712 2.61114 6.35704
-1.28336 5.4805 5.36415 9.191 -1.08762 7.20597 7.07466 12.1472 10.7727 0.634186 2.24602 2.66395 7.44017 -0.226936 6.90313 2.98342 8.57043 8.32124 2.59235 6.32664
-1.26703 5.40014 5.3051 9.19624 -1.13517 7.13241 6.99775 12.1716 10.8095 0.707977 2.30202 2.6199 7.52075 -0.201614 6.91947 3.01267 8.53705 8.38487 2.57394 6.29591
-1.24954 5.32023 5.24599 9.20067 -1.18169 7.05786 6.92062 12.1951 10.8454 0.782392 2.35862 2.57662 7.60077 -0.175102 6.93551 3.0421 8.50281 8.44802 2.55591 6.26486
-1.23092 5.24078 5.18682 9.20428 -1.22714 6.98233 6.84326 12.2177 10.8803 0.857421 2.41582 2.53411 7.68021 -0.14742 6.95124 3.07173 8.46771 8.51065 2.53827 6.23348
-1.21121 5.1618 5.12761 9.20708 -1.27147 6.90584 6.76568 12.2394 10.9142 0.933055 2.47361 2.49239 7.75906 -0.118588 6.96664 3.10154 8.43177 8.57276 2.52103 6.2018
-1.19043 5.0833 5.06837 9.20907 -1.31464 6.82841 6.68791 12.2602 10.9471 1.00928 2.53198 2.45145 7.8373 -0.0886274 6.98173 3.13155 8.395 8.63433 2.50418 6.16982
-1.1686 5.00528 5.00911 9.21025 -1.35661 6.75007 6.60994 12.2801 10.979 1.08609 2.59091 2.4113 7.91493 -0.0575581 6.99648 3.16176 8.35739 8.69535 2.48775 6.13754
-1.14575 4.92774 4.94984 9.21062 -1.39734 6.67084 6.53178 12.2991 11.0098 1.16348 2.6504 2.37194 7.99192 -0.0253997 7.0109 3.19217 8.31898 8.7558 2.47173 6.10497
-1.12191 4.85069 4.89055 9.21018 -1.4368 6.59076 6.45346 12.3172 11.0396 1.24142 2.71044 2.33337 8.06827 0.00782853 7.02498 3.22278 8.27975 8.81568 2.45613 6.07213
-1.0971 4.77411 4.83128 9.20893 -1.47494 6.50986 6.37498 12.3343 11.0683 1.3199 2.77102 2.29561 8.14397 0.0421076 7.0387 3.25359 8.23974 8.87497 2.44096 6.03902
-1.07135 4.69801 4.77201 9.20687 -1.51174 6.42818 6.29634 12.3506 11.0959 1.39892 2.83213 2.25864 8.21901 0.0774191 7.05207 3.28461 8.19894 8.93365 2.42622 6.00564
-1.04466 4.62238 4.71276 9.204 -1.54716 6.34575 6.21756 12.3659 11.1224 1.47846 2.89376 2.22249 8.29337 0.113745 7.06508 3.31583 8.15737 8.99172 2.41191 5.97201
-1.01707 4.54721 4.65355 9.20032 -1.58118 6.26261 6.13866 12.3803 11.1478 1.5585 2.9559 2.18714 8.36705 0.151067 7.07771 3.34726 8.11504 9.04917 2.39805 5.93814
-0.988577 4.47249 4.59437 9.19584 -1.61377 6.1788 6.05963 12.3937 11.1721 1.63902 3.01855 2.15261 8.44003 0.189369 7.08996 3.37889 8.07197 9.10598 2.38463 5.90403
-0.959205 4.39823 4.53524 9.19056 -1.64491 6.09436 5.9805 12.4063 11.1952 1.72002 3.0817 2.1189 8.51232 0.228633 7.10182 3.41073 8.02816 9.16214 2.37166 5.86969
-0.928963 4.3244 4.47616 9.18447 -1.67458 6.00933 5.90126 12.4179 11.2172 1.80147 3.14533 2.086 8.58389 0.268844 7.11328 3.44277 7.98362 9.21764 2.35915 5.83513
-0.897859 4.251 4.41714 9.17757 -1.70277 5.92375 5.82194 12.4286 11.238 1.88336 3.20945 2.05394 8.65475 0.309985 7.12434 3.47502 7.93838 9.27248 2.3471 5.80035
-0.865901 4.17803 4.35819 9.16988 -1.72945 5.83767 5.74255 12.4384 11.2577 1.96566 3.27404 2.02271 8.72489 0.35204 7.13499 3.50746 7.89244 9.32664 2.33551 5.76537
-0.833092 4.10547 4.29933 9.16138 -1.75463 5.75113 5.66309 12.4472 11.2761 2.04836 3.3391 1.99233 8.79429 0.394995 7.14521 3.5401 7.84581 9.38011 2.32439 5.7302
-0.799437 4.03331 4.24055 9.15208 -1.77828 5.66417 5.58357 12.4552 11.2934 2.13143 3.40462 1.96278 8.86295 0.438836 7.155 3.57293 7.79851 9.43289 2.31374 5.69484
-0.764936 3.96156 4.18186 9.14198 -1.80041 5.57683 5.50402 12.4622 11.3094 2.21487 3.4706 1.93409 8.93087 0.483547 7.16434 3.60596 7.75054 9.48497 2.30356 5.6593
-0.729587 3.89021 4.12328 9.13107 -1.82102 5.48915 5.42443 12.4682 11.3242 2.29863 3.53702 1.90626 8.99804 0.529116 7.17324 3.63916 7.70193 9.53633 2.29386 5.62359
-0.693389 3.81925 4.06481 9.11937 -1.84009 5.40117 5.34482 12.4734 11.3377 2.38271 3.60389 1.87929 9.06445 0.575528 7.18168 3.67256 7.65269 9.58697 2.28463 5.58771
-0.656337 3.74868 4.00646 9.10688 -1.85764 5.31294 5.2652 12.4776 11.3501 2.46708 3.67119 1.8532 9.1301 0.622771 7.18966 3.70612 7.60282 9.63689 2.27589 5.55168
-0.618426 3.6785 3.94824 9.09358 -1.87367 5.22448 5.18558 12.4809 11.3611 2.55172 3.73893 1.82799 9.19497 0.670833 7.19716 3.73986 7.55235 9.68608 2.26763 5.5155
-0.57965 3.6087 3.89015 9.07949 -1.88818 5.13584 5.10597 12.4833 11.3709 2.63659 3.80709 1.80367 9.25907 0.7197 7.20417 3.77376 7.50128 9.73452 2.25985 5.47918
-0.540001 3.5393 3.83221 9.0646 -1.90118 5.04705 5.02639 12.4848 11.3794 2.72168 3.87567 1.78026 9.32239 0.769362 7.21069 3.80781 7.44962 9.78222 2.25256 5.44273
-0.49947 3.4703 3.77442 9.04892 -1.91267 4.95816 4.94684 12.4853 11.3867 2.80696 3.94466 1.75775 9.38493 0.819807 7.21672 3.84202 7.3974 9.82917 2.24575 5.40615
-0.458048 3.40169 3.71679 9.03244 -1.92267 4.86918 4.86733 12.4849 11.3926 2.89241 4.01405 1.73618 9.44667 0.871023 7.22223 3.87637 7.34461 9.87536 2.23944 5.36945
-0.415725 3.33348 3.65932 9.01517 -1.93119 4.78017 4.78789 12.4836 11.3973 2.97799 4.08384 1.71553 9.50761 0.923 7.22723 3.91085 7.29128 9.92078 2.23361 5.33264
-0.372492 3.26569 3.60204 8.99711 -1.93823 4.69114 4.70851 12.4814 11.4006 3.06369 4.15403 1.69584 9.56774 0.975727 7.2317 3.94545 7.23742 9.96544 2.22827 5.29573
-0.328336 3.19832 3.54494 8.97825 -1.94382 4.60214 4.62922 12.4783 11.4027 3.14947 4.2246 1.6771 9.62707 1.02919 7.23564 3.98017 7.18304 10.0093 2.22343 5.25871
-0.283248 3.13138 3.48804 8.95861 -1.94796 4.51318 4.55001 12.4742 11.4035 3.23531 4.29554 1.65934 9.68558 1.08339 7.23905 4.01499 7.12816 10.0524 2.21907 5.22161
-0.237216 3.06488 3.43134 8.93817 -1.95067 4.42431 4.47091 12.4693 11.403 3.32117 4.36686 1.64257 9.74326 1.1383 7.24191 4.0499 7.07278 10.0948 2.21521 5.18442
